user_id,group,converted
444,A,0
445,B,1
446,B,0
447,B,0
448,A,0
449,B,0
450,A,0
451,B,0
452,B,0
453,B,0
454,B,0
455,A,1
456,A,0
457,A,0
458,A,0
459,B,0
460,A,0
461,B,0
462,A,0
463,A,0
464,B,0
465,A,0
466,A,0
467,B,0
468,A,0
469,B,0
470,A,0
471,B,0
472,B,0
473,B,0
474,A,0
475,A,0
476,B,0
477,B,0
478,B,0
479,A,0
480,B,1
481,A,0
482,B,0
483,A,0
484,B,0
485,A,0
486,A,1
487,B,0
488,A,0
489,A,0
490,B,0
491,B,1
492,A,0
493,B,0
494,B,0
495,B,0
496,A,0
497,A,0
498,A,0
499,A,0
500,A,1
501,A,0
502,A,0
503,A,0
504,A,0
505,B,0
506,A,0
507,A,0
508,B,0
509,A,0
510,A,0
511,B,1
512,A,0
513,B,0
514,B,1
515,A,0
516,A,0
517,A,0
518,B,0
519,B,0
520,A,0
521,A,0
522,B,0
523,A,0
524,A,0
525,A,0
526,B,0
527,B,0
528,A,0
529,B,0
530,B,0
531,B,0
532,A,0
533,B,1
534,B,0
535,A,0
536,A,0
537,A,0
538,B,0
539,A,0
540,B,0
541,A,1
542,B,0
543,A,0
544,A,1
545,A,0
546,B,1
547,A,0
548,A,0
549,A,0
550,A,0
551,B,0
552,B,0
553,A,0
554,A,0
555,A,0
556,A,0
557,B,0
558,A,0
559,B,0
560,A,0
561,B,0
562,A,0
563,A,0
564,B,0
565,A,0
566,B,0
567,B,0
568,B,0
569,B,0
570,B,0
571,A,0
572,A,1
573,A,0
574,B,0
575,A,0
576,A,0
577,A,0
578,B,0
579,A,0
580,B,0
581,A,0
582,B,1
583,A,0
584,A,0
585,A,0
586,B,0
587,A,0
588,A,0
589,B,0
590,B,0
591,A,0
592,A,0
593,A,0
594,B,1
595,B,0
596,B,0
597,B,0
598,A,0
599,B,0
600,A,0
601,A,0
602,A,0
603,B,0
604,B,0
605,B,0
606,A,0
607,A,0
608,B,0
609,B,1
610,A,0
611,B,0
612,B,0
613,A,0
614,A,0
615,A,0
616,A,0
617,A,0
618,A,0
619,B,0
620,A,0
621,A,0
622,A,0
623,B,0
624,A,0
625,A,0
626,A,0
627,A,0
628,A,0
629,B,0
630,B,0
631,B,1
632,A,0
633,B,1
634,B,0
635,B,0
636,B,0
637,A,0
638,B,0
639,A,0
640,B,0
641,A,0
642,A,1
643,A,0
644,A,0
645,A,0
646,B,0
647,A,1
648,B,1
649,A,0
650,B,0
651,B,0
652,A,0
653,A,0
654,A,1
655,A,0
656,A,0
657,A,0
658,A,0
659,A,0
660,A,0
661,B,0
662,B,0
663,B,0
664,A,0
665,A,0
666,B,0
667,A,0
668,A,0
669,B,0
670,B,0
671,B,0
672,A,0
673,B,0
674,A,0
675,B,0
676,B,0
677,A,0
678,B,0
679,B,1
680,B,0
681,B,0
682,B,0
683,A,0
684,B,0
685,B,0
686,A,0
687,A,0
688,A,0
689,A,0
690,A,0
691,B,0
692,A,0
693,A,0
694,A,0
695,B,0
696,B,0
697,A,0
698,A,0
699,A,0
700,A,0
701,A,0
702,A,0
703,B,0
704,B,0
705,A,1
706,A,0
707,A,0
708,B,0
709,A,0
710,A,0
711,A,0
712,A,0
713,B,0
714,B,0
715,B,0
716,A,0
717,B,0
718,B,0
719,A,0
720,A,0
721,B,1
722,A,1
723,B,0
724,A,0
725,B,0
726,A,0
727,B,0
728,A,0
729,A,1
730,B,0
731,A,0
732,A,0
733,A,0
734,A,1
735,A,0
736,A,0
737,A,1
738,B,1
739,B,0
740,A,0
741,A,0
742,B,0
743,A,0
744,B,0
745,A,0
746,A,0
747,A,0
748,B,0
749,B,0
750,A,0
751,B,1
752,B,0
753,B,0
754,A,0
755,B,0
756,B,0
757,A,0
758,A,0
759,B,0
760,B,0
761,B,0
762,A,0
763,A,0
764,A,1
765,A,0
766,A,0
767,A,0
768,A,0
769,B,0
770,B,0
771,B,0
772,B,0
773,B,1
774,A,0
775,B,0
776,A,0
777,B,0
778,B,0
779,A,0
780,A,0
781,A,0
782,A,0
783,B,0
784,A,0
785,A,1
786,B,0
787,A,0
788,A,0
789,B,0
790,A,0
791,A,0
792,B,0
793,A,0
794,A,0
795,B,0
796,B,0
797,B,0
798,B,0
799,B,0
800,A,0
801,A,0
802,B,0
803,A,0
804,A,1
805,B,0
806,B,0
807,B,0
808,B,1
809,B,0
810,A,0
811,A,0
812,B,0
813,B,0
814,B,0
815,A,0
816,A,0
817,B,0
818,B,0
819,B,0
820,B,0
821,B,0
822,A,0
823,B,0
824,B,0
825,A,0
826,A,0
827,B,0
828,A,0
829,A,0
830,B,0
831,B,0
832,B,0
833,A,0
834,A,1
835,B,0
836,A,0
837,A,0
838,B,0
839,B,1
840,A,0
841,B,0
842,A,0
843,B,0
844,A,0
845,A,0
846,B,1
847,A,0
848,B,1
849,B,0
850,A,0
851,A,0
852,A,0
853,B,0
854,A,0
855,B,0
856,A,0
857,A,0
858,B,0
859,A,1
860,B,0
861,A,0
862,A,0
863,A,1
864,B,0
865,A,0
866,B,0
867,B,0
868,B,0
869,B,0
870,A,0
871,B,0
872,B,0
873,B,1
874,B,0
875,B,0
876,A,0
877,A,1
878,B,1
879,A,0
880,B,0
881,A,0
882,A,0
883,B,0
884,A,0
885,B,0
886,B,0
887,B,1
888,B,0
889,A,0
890,B,0
891,A,0
892,A,0
893,B,0
894,B,0
895,B,0
896,B,0
897,A,0
898,A,0
899,A,0
900,B,0
901,B,0
902,B,0
903,B,0
904,A,0
905,B,0
906,A,0
907,B,0
908,B,1
909,A,0
910,B,0
911,A,0
912,B,0
913,A,0
914,B,0
915,B,0
916,B,0
917,A,0
918,A,0
919,A,0
920,A,1
921,B,0
922,A,0
923,A,0
924,B,0
925,B,0
926,A,0
927,A,0
928,B,0
929,B,0
930,B,1
931,A,0
932,A,0
933,A,0
934,A,0
935,A,0
936,B,0
937,B,0
938,A,0
939,B,0
940,A,0
941,A,1
942,B,0
943,B,0
944,B,0
945,B,0
946,B,0
947,A,0
948,A,0
949,B,0
950,A,0
951,A,0
952,A,0
953,B,0
954,B,0
955,B,0
956,B,0
957,B,0
958,B,0
959,B,1
960,B,0
961,A,0
962,A,0
963,B,0
964,A,0
965,B,0
966,A,0
967,B,0
968,B,0
969,B,0
970,B,0
971,B,0
972,B,0
973,A,0
974,A,0
975,A,0
976,A,0
977,B,0
978,A,1
979,B,0
980,A,0
981,A,0
982,A,0
983,B,0
984,A,0
985,A,0
986,A,0
987,A,1
988,B,0
989,A,1
990,A,1
991,B,0
992,B,1
993,B,0
994,A,0
995,B,0
996,B,0
997,A,0
998,B,0
999,B,0
1000,B,0
1001,B,0
1002,A,0
1003,B,0
1004,B,0
1005,B,0
1006,A,0
1007,B,0
1008,A,0
1009,A,0
1010,B,0
1011,A,0
1012,B,0
1013,B,0
1014,A,0
1015,B,0
1016,A,0
1017,B,0
1018,A,1
1019,B,0
1020,B,0
1021,A,0
1022,B,0
1023,B,0
1024,A,0
1025,B,0
1026,B,0
1027,A,0
1028,A,0
1029,A,1
1030,B,0
1031,B,0
1032,B,0
1033,A,1
1034,B,0
1035,A,0
1036,B,0
1037,A,0
1038,B,0
1039,A,0
1040,B,1
1041,A,0
1042,B,0
1043,A,0
1044,B,1
1045,B,1
1046,B,0
1047,B,0
1048,A,0
1049,A,1
1050,B,0
1051,A,0
1052,A,0
1053,B,0
1054,A,0
1055,B,0
1056,B,0
1057,A,0
1058,B,1
1059,A,0
1060,A,0
1061,B,0
1062,A,0
1063,A,0
1064,A,0
1065,A,0
1066,B,1
1067,A,0
1068,B,0
1069,A,1
1070,B,0
1071,B,1
1072,B,0
1073,A,0
1074,B,0
1075,A,0
1076,A,0
1077,B,0
1078,A,0
1079,A,0
1080,A,0
1081,B,0
1082,B,0
1083,B,0
1084,B,0
1085,A,0
1086,A,0
1087,A,1
1088,A,0
1089,B,0
1090,A,0
1091,B,1
1092,A,0
1093,B,0
1094,A,0
1095,B,0
1096,A,1
1097,A,0
1098,A,1
1099,B,1
1100,A,0
1101,B,0
1102,B,0
1103,A,1
1104,B,0
1105,B,0
1106,A,0
1107,B,0
1108,A,0
1109,A,0
1110,A,0
1111,B,0
1112,A,0
1113,A,0
1114,A,0
1115,B,1
1116,A,0
1117,A,0
1118,A,0
1119,B,0
1120,B,1
1121,B,0
1122,A,0
1123,B,0
1124,A,0
1125,A,0
1126,A,0
1127,A,0
1128,A,0
1129,B,0
1130,A,0
1131,A,0
1132,B,0
1133,A,0
1134,A,0
1135,B,0
1136,B,0
1137,A,1
1138,B,0
1139,A,0
1140,A,1
1141,A,0
1142,A,0
1143,B,0
1144,B,0
1145,A,0
1146,B,0
1147,B,0
1148,A,0
1149,A,0
1150,A,0
1151,A,0
1152,A,0
1153,B,0
1154,A,0
1155,A,0
1156,B,0
1157,A,0
1158,B,0
1159,B,0
1160,A,0
1161,B,0
1162,B,0
1163,A,0
1164,A,0
1165,A,0
1166,B,0
1167,B,0
1168,B,0
1169,A,0
1170,A,0
1171,A,0
1172,B,0
1173,B,0
1174,A,0
1175,A,0
1176,A,0
1177,B,0
1178,B,0
1179,A,0
1180,B,0
1181,A,0
1182,B,0
1183,A,0
1184,A,0
1185,A,1
1186,B,0
1187,A,0
1188,B,0
1189,A,0
1190,B,0
1191,B,0
1192,B,0
1193,B,0
1194,B,0
1195,A,0
1196,B,0
1197,B,1
1198,B,0
1199,A,0
1200,A,0
1201,A,0
1202,B,0
1203,A,0
1204,B,0
1205,B,0
1206,A,0
1207,A,0
1208,B,0
1209,A,0
1210,B,0
1211,B,0
1212,B,0
1213,A,0
1214,A,0
1215,A,0
1216,A,0
1217,A,0
1218,B,0
1219,A,0
1220,A,0
1221,B,0
1222,B,0
1223,A,0
1224,A,0
1225,A,0
1226,B,0
1227,A,0
1228,A,0
1229,A,1
1230,A,0
1231,B,0
1232,B,0
1233,A,0
1234,B,0
1235,A,0
1236,B,0
1237,A,0
1238,A,0
1239,A,0
1240,A,0
1241,A,0
1242,B,0
1243,B,0
1244,A,0
1245,A,0
1246,A,0
1247,B,0
1248,A,0
1249,B,0
1250,A,0
1251,B,0
1252,A,0
1253,B,0
1254,A,0
1255,A,0
1256,B,0
1257,B,0
1258,A,0
1259,B,0
1260,A,0
1261,A,0
1262,A,0
1263,A,1
1264,B,1
1265,A,0
1266,B,0
1267,A,0
1268,B,0
1269,A,0
1270,B,0
1271,A,0
1272,B,0
1273,A,0
1274,B,0
1275,B,0
1276,B,0
1277,B,1
1278,A,0
1279,B,0
1280,B,0
1281,A,1
1282,A,0
1283,A,0
1284,A,0
1285,A,0
1286,A,0
1287,A,0
1288,B,0
1289,A,0
1290,A,0
1291,B,1
1292,A,0
1293,B,1
1294,A,0
1295,A,0
1296,B,0
1297,A,0
1298,B,1
1299,B,1
1300,B,0
1301,A,0
1302,B,0
1303,B,0
1304,A,0
1305,B,0
1306,B,0
1307,A,0
1308,A,0
1309,B,0
1310,A,1
1311,B,0
1312,A,0
1313,B,1
1314,A,0
1315,A,0
1316,B,0
1317,B,1
1318,B,0
1319,A,0
1320,B,0
1321,B,0
1322,B,0
1323,B,0
1324,A,0
1325,B,0
1326,B,0
1327,A,0
1328,B,0
1329,A,0
1330,B,0
1331,B,0
1332,B,0
1333,B,0
1334,A,0
1335,B,0
1336,A,0
1337,A,0
1338,A,0
1339,B,0
1340,A,0
1341,B,0
1342,B,0
1343,A,0
1344,A,0
1345,B,0
1346,B,0
1347,A,0
1348,B,0
1349,B,0
1350,A,0
1351,A,1
1352,A,0
1353,A,0
1354,B,0
1355,A,0
1356,B,0
1357,A,0
1358,B,0
1359,B,0
1360,B,0
1361,B,0
1362,A,0
1363,A,1
1364,A,1
1365,A,0
1366,B,1
1367,B,0
1368,A,1
1369,B,0
1370,B,1
1371,A,0
1372,B,0
1373,B,0
1374,B,0
1375,B,0
1376,B,0
1377,A,0
1378,B,0
1379,A,0
1380,A,0
1381,A,0
1382,B,0
1383,A,0
1384,A,1
1385,B,0
1386,B,0
1387,A,0
1388,B,0
1389,A,0
1390,A,0
1391,B,1
1392,A,0
1393,B,0
1394,B,0
1395,A,0
1396,A,0
1397,B,1
1398,A,0
1399,B,1
1400,A,0
1401,B,0
1402,B,0
1403,A,1
1404,A,0
1405,A,0
1406,B,1
1407,B,0
1408,A,0
1409,A,0
1410,B,0
1411,A,0
1412,B,0
1413,A,0
1414,A,0
1415,A,0
1416,A,0
1417,B,0
1418,B,0
1419,A,0
1420,A,0
1421,A,1
1422,A,0
1423,A,0
1424,A,0
1425,A,0
1426,B,0
1427,B,0
1428,A,0
1429,A,0
1430,A,0
1431,A,0
1432,A,0
1433,A,0
1434,B,0
1435,A,0
1436,B,1
1437,B,0
1438,B,0
1439,B,0
1440,A,0
1441,A,1
1442,A,0
1443,A,0
1444,A,0
1445,B,1
1446,B,1
1447,A,0
1448,A,1
1449,B,0
1450,B,0
1451,A,0
1452,B,0
1453,A,0
1454,B,0
1455,B,0
1456,A,0
1457,B,0
1458,A,0
1459,B,1
1460,A,0
1461,A,0
1462,B,1
1463,A,0
1464,B,0
1465,A,0
1466,B,0
1467,A,0
1468,B,0
1469,B,0
1470,A,0
1471,A,0
1472,B,0
1473,B,0
1474,B,0
1475,A,0
1476,A,0
1477,B,0
1478,A,0
1479,A,1
1480,B,0
1481,A,0
1482,A,0
1483,A,0
1484,A,0
1485,B,0
1486,A,0
1487,A,0
1488,A,0
1489,A,0
1490,B,0
1491,B,0
1492,A,1
1493,A,1
1494,B,0
1495,B,0
1496,B,0
1497,A,0
1498,A,0
1499,B,0
1500,A,0
1501,B,0
1502,B,1
1503,A,1
1504,B,0
1505,B,0
1506,B,0
1507,B,0
1508,A,0
1509,B,0
1510,B,0
1511,A,0
1512,B,0
1513,B,0
1514,B,0
1515,B,0
1516,A,0
1517,A,0
1518,B,0
1519,A,0
1520,A,0
1521,A,0
1522,B,0
1523,A,0
1524,A,0
1525,B,0
1526,B,0
1527,A,0
1528,B,0
1529,B,0
1530,A,0
1531,B,0
1532,A,1
1533,B,1
1534,A,0
1535,A,1
1536,A,0
1537,B,0
1538,B,0
1539,B,0
1540,A,0
1541,B,0
1542,B,0
1543,B,1
1544,B,0
1545,B,1
1546,B,0
1547,A,0
1548,B,0
1549,B,0
1550,B,0
1551,B,0
1552,A,0
1553,A,0
1554,A,1
1555,B,0
1556,B,0
1557,A,0
1558,A,0
1559,A,0
1560,B,0
1561,A,1
1562,B,0
1563,A,0
1564,B,0
1565,B,0
1566,B,0
1567,B,0
1568,B,0
1569,B,0
1570,A,0
1571,B,0
1572,A,0
1573,A,1
1574,A,0
1575,A,0
1576,A,0
1577,B,0
1578,A,0
1579,B,0
1580,B,0
1581,A,0
1582,A,0
1583,A,0
1584,B,0
1585,A,0
1586,A,0
1587,B,0
1588,A,0
1589,B,0
1590,B,0
1591,A,0
1592,B,0
1593,B,0
1594,A,0
1595,B,0
1596,B,1
1597,A,0
1598,A,0
1599,B,0
1600,A,0
1601,B,0
1602,B,0
1603,A,0
1604,A,0
1605,B,0
1606,B,0
1607,B,0
1608,B,0
1609,A,0
1610,A,0
1611,A,0
1612,B,0
1613,B,0
1614,B,1
1615,A,0
1616,B,0
1617,A,0
1618,A,0
1619,A,0
1620,A,0
1621,B,0
1622,A,0
1623,A,0
1624,A,0
1625,B,0
1626,B,1
1627,B,1
1628,A,1
1629,A,0
1630,B,0
1631,B,0
1632,B,0
1633,B,0
1634,A,0
1635,A,0
1636,B,0
1637,B,0
1638,A,0
1639,B,0
1640,B,0
1641,A,0
1642,B,0
1643,A,0
1644,A,0
1645,B,0
1646,B,0
1647,B,0
1648,A,1
1649,A,0
1650,A,1
1651,A,0
1652,A,0
1653,A,0
1654,B,0
1655,A,0
1656,B,1
1657,A,0
1658,B,0
1659,B,0
1660,B,0
1661,A,0
1662,B,0
1663,B,1
1664,A,0
1665,B,0
1666,A,0
1667,A,0
1668,B,0
1669,A,0
1670,A,0
1671,B,0
1672,B,0
1673,B,0
1674,B,0
1675,A,0
1676,A,0
1677,A,0
1678,A,1
1679,A,0
1680,A,1
1681,A,0
1682,B,0
1683,B,0
1684,B,0
1685,B,1
1686,B,0
1687,B,0
1688,A,0
1689,B,0
1690,B,0
1691,A,0
1692,B,1
1693,A,0
1694,A,0
1695,A,0
1696,A,0
1697,A,0
1698,B,1
1699,A,0
1700,A,0
1701,B,0
1702,A,0
1703,A,0
1704,B,1
1705,A,0
1706,A,0
1707,A,0
1708,A,0
1709,B,0
1710,B,0
1711,A,0
1712,B,1
1713,A,0
1714,A,0
1715,B,0
1716,A,0
1717,A,0
1718,B,0
1719,B,0
1720,B,0
1721,B,0
1722,B,0
1723,B,0
1724,A,0
1725,B,0
1726,A,0
1727,B,0
1728,A,0
1729,B,1
1730,B,1
1731,A,1
1732,A,0
1733,A,0
1734,A,0
1735,B,0
1736,A,0
1737,A,1
1738,B,0
1739,A,0
1740,A,0
1741,A,0
1742,A,0
1743,A,0
1744,A,0
1745,B,0
1746,A,0
1747,A,0
1748,A,0
1749,B,0
1750,A,0
1751,B,0
1752,B,0
1753,B,0
1754,A,0
1755,A,0
1756,A,1
1757,A,1
1758,A,1
1759,B,0
1760,B,0
1761,B,0
1762,A,0
1763,B,0
1764,A,0
1765,A,0
1766,B,0
1767,A,0
1768,B,0
1769,B,0
1770,B,0
1771,B,1
1772,B,0
1773,B,0
1774,B,0
1775,B,0
1776,B,0
1777,A,0
1778,A,0
1779,A,1
1780,B,0
1781,B,0
1782,B,1
1783,A,0
1784,B,0
1785,B,0
1786,A,1
1787,B,0
1788,A,0
1789,A,0
1790,A,0
1791,A,0
1792,A,0
1793,A,1
1794,B,0
1795,A,1
1796,A,0
1797,B,0
1798,A,0
1799,A,1
1800,A,0
1801,A,0
1802,B,0
1803,B,0
1804,B,1
1805,B,1
1806,A,0
1807,B,0
1808,B,0
1809,B,0
1810,B,0
1811,B,0
1812,A,0
1813,A,1
1814,B,0
1815,B,0
1816,B,0
1817,B,0
1818,A,1
1819,A,0
1820,B,0
1821,B,0
1822,A,0
1823,B,0
1824,B,0
1825,B,0
1826,B,0
1827,A,0
1828,B,0
1829,A,0
1830,B,0
1831,A,0
1832,A,0
1833,B,0
1834,B,0
1835,A,0
1836,B,0
1837,A,0
1838,A,0
1839,B,0
1840,A,0
1841,A,0
1842,A,0
1843,A,0
1844,B,0
1845,B,0
1846,B,0
1847,A,0
1848,B,0
1849,A,0
1850,B,0
1851,B,0
1852,B,1
1853,A,0
1854,B,0
1855,A,0
1856,A,0
1857,A,0
1858,A,0
1859,B,0
1860,A,0
1861,A,0
1862,A,1
1863,B,0
1864,A,0
1865,A,0
1866,B,0
1867,B,0
1868,A,0
1869,B,0
1870,B,0
1871,B,1
1872,A,0
1873,A,1
1874,A,0
1875,A,0
1876,B,0
1877,B,1
1878,A,0
1879,B,0
1880,A,1
1881,A,0
1882,B,0
1883,A,0
1884,B,0
1885,A,0
1886,A,0
1887,B,0
1888,B,0
1889,B,0
1890,B,1
1891,A,0
1892,B,0
1893,A,1
1894,B,0
1895,B,0
1896,A,0
1897,A,0
1898,A,1
1899,A,0
1900,B,0
1901,B,0
1902,B,0
1903,A,0
1904,A,0
1905,A,0
1906,A,0
1907,A,1
1908,A,0
1909,B,0
1910,A,0
1911,B,0
1912,A,0
1913,B,0
1914,B,0
1915,A,0
1916,B,0
1917,B,0
1918,B,0
1919,A,0
1920,A,0
1921,B,0
1922,A,0
1923,A,0
1924,B,0
1925,A,0
1926,B,0
1927,B,1
1928,B,0
1929,A,0
1930,A,1
1931,B,1
1932,B,0
1933,B,0
1934,B,0
1935,B,1
1936,B,0
1937,B,0
1938,B,0
1939,B,0
1940,B,0
1941,A,0
1942,A,0
1943,A,0
1944,B,1
1945,B,0
1946,A,0
1947,A,0
1948,B,0
1949,A,1
1950,A,0
1951,B,0
1952,B,0
1953,A,1
1954,A,0
1955,A,0
1956,A,0
1957,A,0
1958,A,0
1959,B,0
1960,A,1
1961,A,0
1962,B,0
1963,A,0
1964,A,0
1965,B,0
1966,A,0
1967,A,0
1968,A,0
1969,B,0
1970,A,1
1971,A,0
1972,B,0
1973,B,0
1974,B,0
1975,B,0
1976,A,0
1977,A,0
1978,A,0
1979,B,0
1980,B,0
1981,B,0
1982,A,0
1983,A,0
1984,A,0
1985,B,0
1986,B,0
1987,A,0
1988,B,0
1989,B,0
1990,A,0
1991,B,1
1992,B,0
1993,A,0
1994,B,0
1995,A,0
1996,A,0
1997,A,0
1998,B,0
1999,B,0
2000,A,0
2001,A,0
2002,A,0
2003,A,0
2004,A,0
2005,A,0
2006,B,0
2007,B,0
2008,B,0
2009,B,0
2010,A,0
2011,B,0
2012,B,1
2013,B,0
2014,A,0
2015,B,0
2016,A,0
2017,A,0
2018,B,0
2019,B,0
2020,A,0
2021,B,0
2022,A,0
2023,A,0
2024,B,0
2025,A,1
2026,B,0
2027,B,0
2028,B,0
2029,B,0
2030,A,0
2031,B,0
2032,A,0
2033,B,0
2034,B,0
2035,A,0
2036,A,1
2037,B,0
2038,A,0
2039,B,0
2040,B,0
2041,B,0
2042,B,0
2043,A,0
2044,B,0
2045,A,0
2046,A,1
2047,B,0
2048,A,0
2049,B,0
2050,B,0
2051,A,0
2052,A,0
2053,B,0
2054,B,0
2055,B,0
2056,B,0
2057,B,0
2058,B,0
2059,B,0
2060,B,0
2061,B,1
2062,B,0
2063,B,1
2064,A,0
2065,A,0
2066,B,0
2067,A,0
2068,B,0
2069,A,0
2070,B,1
2071,A,0
2072,B,0
2073,B,0
2074,B,0
2075,A,0
2076,A,0
2077,B,0
2078,A,0
2079,A,1
2080,B,0
2081,A,0
2082,A,0
2083,B,0
2084,A,0
2085,B,0
2086,B,1
2087,A,0
2088,B,0
2089,A,0
2090,B,1
2091,A,1
2092,A,0
2093,A,0
2094,B,0
2095,A,0
2096,B,0
2097,B,0
2098,B,0
2099,A,0
2100,A,0
2101,A,0
2102,A,0
2103,A,0
2104,A,0
2105,B,0
2106,B,0
2107,B,0
2108,A,0
2109,A,0
2110,A,0
2111,B,1
2112,B,0
2113,A,0
2114,B,0
2115,A,0
2116,B,0
2117,A,0
2118,B,0
2119,B,1
2120,A,0
2121,B,0
2122,A,0
2123,B,0
2124,A,0
2125,A,0
2126,A,0
2127,B,0
2128,A,0
2129,A,0
2130,A,0
2131,B,0
2132,B,0
2133,A,0
2134,B,0
2135,B,0
2136,B,0
2137,B,1
2138,A,0
2139,A,0
2140,B,1
